City,Venue,Venue Latitude,Venue Longitude,Venue Category
Geraardsbergen,De Geuzenhof,50.767378587894406,3.8673531377081556,Farmers Market
Geraardsbergen,Frituur Den Tipzak,50.76275908418167,3.8617344100155555,Friterie
Geraardsbergen,JBC,50.77408016180375,3.8684548888838073,Clothing Store
Geraardsbergen,Rozenberg,50.77160223784928,3.869077943562653,Chinese Restaurant
Geraardsbergen,Sporthal De Veldmuis,50.77646067945946,3.869493881188967,Athletics & Sports
Geraardsbergen,Maxi Zoo,50.77670671910713,3.872096691733139,Pet Store
Geraardsbergen,Herregodts,50.76480805973352,3.8654040264481297,Bakery
Geraardsbergen,LIDL,50.77725596385077,3.871464212652107,Supermarket
Geraardsbergen,Café Ruby,50.770396700910545,3.8731182472918775,Bar
Geraardsbergen,Hong Kong,50.77093404837214,3.8736248862836553,Chinese Restaurant
Geraardsbergen,VK Jong Geraardsbergen,50.78254483642956,3.892628371419877,Soccer Field
Geraardsbergen,Stationsplein,50.77031752605109,3.874549665524336,Plaza
Geraardsbergen,Krëfel,50.76972003664771,3.8675235967522186,Electronics Store
Geraardsbergen,Takko Fashion,50.77188806525914,3.8741749187567693,Clothing Store
Geraardsbergen,Panos,50.77712220057616,3.872206444800325,Sandwich Place
Geraardsbergen,Panos,50.77036677878914,3.872380889785009,Sandwich Place
Geraardsbergen,Station Geraardsbergen,50.77037802754757,3.8725528880841007,Train Station
Geraardsbergen,KSV Geraardsbergen,50.780962301460534,3.8662881750560207,Soccer Field
Geraardsbergen,ALDI,50.769267344245826,3.867316446779055,Supermarket
Geraardsbergen,Ramen op maat,50.783038414213344,3.873785192261794,Construction & Landscaping
Geraardsbergen,kantine Jong Geraardsbergen,50.78255162360521,3.8926514576619518,Cafeteria
Geraardsbergen,Time 2 Sleep,50.784078574378015,3.8734245960551132,Furniture / Home Store
Geraardsbergen,Donck,50.78413939108014,3.873429390017262,Flower Shop
Geraardsbergen,Het Adriaans Stadion,50.767520180797106,3.8999538313726108,Athletics & Sports
Geraardsbergen,Overweg Astridlaan,50.785400140949235,3.8734745979309078,Intersection
Geraardsbergen,Paintball Animals,50.782089,3.864719,Paintball Field
Geraardsbergen,national paintball games,50.78217582875512,3.8645228503013462,Paintball Field
Geraardsbergen,Schoonheidssalon Ankara,50.778031554966844,3.904093709097974,Spa
Geraardsbergen,Fitness Galaxy center,50.78560492851114,3.900593982606108,Gym / Fitness Center
Geraardsbergen,Wambashoeve,50.7740621133462,3.9089299621497937,Bed & Breakfast
Geraardsbergen,Den broodautomaat in Onkerzele,50.78557155485509,3.9009141885054137,Bakery
Geraardsbergen,Markt. Geraadsbergen,50.75699831736522,3.8888369224519397,Bar
Geraardsbergen,Halte Dreef,50.76372146606445,3.9043233394622803,Bus Stop
Geraardsbergen,Boelarebos,50.75827705751226,3.8699479993601096,Forest
Menen,Violetta's Koffie en Theehuis,50.79668084654262,3.121735902564208,Bistro
Menen,Friethuis,50.79803144211255,3.1223080505698158,Friterie
Menen,O'Hazar,50.79556225650405,3.1213066569233754,Belgian Restaurant
Menen,Café René,50.796059698452225,3.1213393676359096,Bar
Menen,Zwembad Badhuis,50.79493989848448,3.1151405392958007,Pool
Menen,Jade Paleis,50.79655167721958,3.126540160625341,Chinese Restaurant
Menen,Royal Axkit,50.803497996971736,3.12235882915943,French Restaurant
Menen,De Coulisse,50.79649146772313,3.1215698303756594,Bar
Menen,Sacrées Sœurs Eethuis,50.797077566880404,3.127101471214213,Bistro
Menen,Bar-Choc,50.796058092186236,3.121097453541918,Bar
Menen,Basic-Fit,50.79982665233437,3.1367740422732036,Gym / Fitness Center
Menen,Casa Mundo,50.79812050150393,3.1134484900572996,Bar
Menen,De Nieuwe Prins,50.80301182024639,3.12335057688052,Bar
Menen,Frituur 't Buikske,50.79923114993383,3.1144582577113296,Friterie
Menen,Bakkerij Vandenbulcke,50.79813543600272,3.1139366534618715,Bakery
Menen,Restaurant Guynemer,50.79833090508441,3.113445540661601,Restaurant
Menen,Al Ghiottone,50.79657622369125,3.12362130188872,Italian Restaurant
Menen,Athletics,50.80756918072535,3.1223733252856616,Gym / Fitness Center
Menen,Café 't Kapittel,50.78741950865219,3.1270074400677212,Bar
Menen,Lagoa,50.79513904684369,3.1118489168197616,Nightclub
Menen,'t Vossenhol,50.80880373052769,3.129519760442163,Snack Place
Menen,Kruidvat,50.79594377601716,3.1217672001663095,Cosmetics Shop
Menen,Fit + Plus,50.79159731015817,3.1389423252853432,Gym
Menen,Pitta Melita,50.79610662493539,3.12123662434594,Doner Restaurant
Menen,Athletico,50.79367613533661,3.126190120310022,Snack Place
Menen,TC Wimbledon,50.79102945554306,3.1395740468680913,Tennis Court
Menen,Barlis,50.79975028837318,3.109469863974728,Bakery
Menen,Brasserie Saint-Georges,50.79363085681766,3.122717709189618,Brasserie
Menen,@Frit,50.80141590623279,3.1042519810642113,Friterie
Menen,Cafe Belfort,50.79598715451994,3.1209041478844504,Bar
Menen,ZEB,50.80274011641639,3.102641380104977,Clothing Store
Menen,De Kruimel,50.79985402784147,3.1232201929429544,Sandwich Place
Menen,Just'in Burger,50.78715412717952,3.126691111946793,Burger Joint
Menen,Fournier,50.78952646466393,3.1268343663424267,Flower Shop
Menen,'t Baguetje,50.80979546282926,3.1220243557771594,Sandwich Place
Menen,Domino's Pizza,50.79231,3.1239884,Pizza Place
Menen,De Kleine Bassin,50.79922520518526,3.1409488510547714,Supermarket
Menen,Supermarché Match,50.78740164,3.13768888,Supermarket
Menen,'n Eenhoorn,50.80017231961089,3.145213862331891,BBQ Joint
Menen,Fresh 21,50.79518933568216,3.122074260589466,Butcher
Menen,Moto's Maes,50.81090986608724,3.122053329098798,Motorsports Shop
Menen,Prefaxis Menen,50.79314179254821,3.1271337202748084,Basketball Court
Menen,Bakkerij Ons Dorp,50.805663158254205,3.111923828603182,Bakery
Menen,Café Glacé,50.794930700126216,3.1221728155313997,Bistro
Menen,Frituur Petra,50.802830300317815,3.1110931965979223,Friterie
Menen,Grote Markt,50.79605795846047,3.121156488576131,Plaza
Menen,Panos,50.79601747489379,3.1215741140707824,Sandwich Place
Menen,Sporthal Badhuis,50.794348,3.11622,Athletics & Sports
Menen,La Capitainerie,50.79097056114465,3.1193106961054093,French Restaurant
Menen,Brasserie 't Badhuis,50.79466999523021,3.115373457861428,Brasserie
Menen,Brantano,50.80277873536578,3.1025235415366894,Shoe Store
Menen,Drankcentrale Bayart,50.7929319866684,3.102888792005705,Liquor Store
Menen,Carrefour market,50.79557682326678,3.121765018633475,Grocery Store
Menen,Frituur Den Eik,50.80268254179075,3.1005369065660626,Friterie
Menen,Colruyt,50.804626016789044,3.0965430854886375,Supermarket
Menen,ABC Karnaval,50.78772608542033,3.1336507280703008,Costume Shop
Menen,Delhaize,50.80045346342764,3.1270454485835546,Supermarket
Menen,Bakkerij Bossie,50.799651187769314,3.142480033759726,Bakery
Menen,Action,50.78996223858162,3.140269456754257,Discount Store
Menen,Carrefour market,50.799314106113535,3.109799274636682,Supermarket
Menen,Yummy,50.80119729666837,3.148607390700352,Sandwich Place
Menen,Jukeboxmuseum,50.79385048304158,3.109954978662933,Museum
Menen,Park Ter Walle,50.7995753510941,3.1263896588934315,Park
Menen,Kruidvat,50.789907053951495,3.139973227238053,Cosmetics Shop
Menen,Intermarché Super,50.78276,3.12612,Supermarket
Menen,KSC Menen,50.79265512228543,3.1284091861487617,Soccer Stadium
Menen,KSCT Menen,50.8077107436453,3.1178893125689267,Soccer Field
Menen,taekwondo chindojang menen,50.79483010662573,3.116338516528196,Athletics & Sports
Menen,Schoenmakerij 't Spoor,50.80027122562335,3.1140328341393264,Shoe Repair
Menen,Natural Beauty&wellness House,50.80565034750015,3.123158982745836,Spa
Menen,apotheek,50.80576959738682,3.1208977785802103,Pharmacy
Menen,Body Control,50.80553078431307,3.115317679604099,Gym
Menen,'t Appelke,50.806106696676856,3.1313378465142963,Grocery Store
Menen,'t Bloemenhuisje,50.8057767911967,3.112200773489267,Flower Shop
Menen,Frituur Ons Dorp,50.80579406620123,3.1115011345248145,Friterie
Menen,Peli,50.80610117622147,3.1115452818064404,Bakery
Menen,Colora,50.80116617759589,3.1056778023635614,Furniture / Home Store
Menen,Cuyperkes Beautyroom,50.808782784619474,3.1200023423679517,Spa
Menen,T'buikske,50.80714372805778,3.1118675948982086,Friterie
Menen,Be Fit,50.80723448118053,3.1120847292566305,Gym / Fitness Center
Menen,algemene voeding Jacintha & Rik,50.80575129781859,3.108463997024691,Grocery Store
Menen,GAMMA,50.79019187592304,3.1395792428204916,Hardware Store
Menen,Jacinta En Rik,50.80820509410593,3.111896219406303,Shopping Mall
Menen,Halte Wevelgem Posthoorn,50.79979496316457,3.1441310048103333,Bus Stop
Menen,Noordstraat Menen,50.78950140990492,3.1409473359224167,Shopping Mall
Menen,Bristol,50.78900180556154,3.140995502471924,Shoe Store
Menen,Rembry-Barthplein,50.807307012168806,3.10584384215518,Plaza
Menen,Visput Wevelgem,50.805018658672466,3.141907029295297,Fishing Spot
Menen,Broodjeszaak Yummi,50.798780899986745,3.145394064188506,Sandwich Place
Menen,Pidy Production,50.78825279106933,3.141139753884532,Bakery
Menen,Diefhondbos,50.792259733052035,3.144748901047119,Trail
Menen,Koifarm France,50.785444561012966,3.1402616264289533,Pet Store
Menen,Lys Hotel,50.78054292258228,3.125369356854656,Hotel
Menen,Beauty Lounge Neffinelle,50.802645153944106,3.147812031394272,Health & Beauty Service
Menen,ft-club,50.80106526543267,3.1486022002923018,Gym / Fitness Center
Menen,Jocaflor,50.7850527006956,3.1418185174572093,Flower Shop
Menen,TOTAL ACCESS,50.78386778,3.14027668,Gas Station
Menen,Babor Beauty Spa Christel en Julie,50.802454,3.149061,Cosmetics Shop
Menen,Babor spa Christel & Julie,50.80240836315147,3.1491569747813957,Spa
Menen,ABC Haarden,50.81487874618902,3.1278819773603193,Furniture / Home Store
Asse,Burgerhuis,50.91115571691188,4.195248691778434,Burger Joint
Asse,Spaghetti café,50.909157034004856,4.19788844635236,Italian Restaurant
Asse,Murphy's,50.91011005568978,4.20049938952346,Pub
Asse,De Metinas,50.9103,4.19717,Belgian Restaurant
Asse,CafKA,50.9101843341521,4.197248232055598,Bar
Asse,Bakkerij Brovado,50.91175571144003,4.19643398733706,Bakery
Asse,FIKA,50.910809036964814,4.198893879643069,Coffee Shop
Asse,Hopduvelfuif Boekfos,50.90716769406059,4.200687209980721,Nightlife Spot
Asse,Tutti Gelati,50.91145931585742,4.202376686660494,Ice Cream Shop
Asse,Anatolie Pitta Snack,50.907294049995635,4.191599298010643,Doner Restaurant
Asse,Bunda Bar,50.91059280330007,4.197284750116726,Lounge
Asse,Gainsbar,50.90914784511768,4.197864972618027,Cocktail Bar
Asse,Made In Italy,50.909783459284654,4.196873029010644,Italian Restaurant
Asse,GiGi,50.91079155645875,4.198721272071297,Perfume Shop
Asse,Malpertuus,50.910007429790426,4.19743517561175,Bar
Asse,Markt Asse,50.910079456175346,4.1974419283281446,Plaza
Asse,Pascalina,50.9089438257235,4.203154097982987,Bakery
Asse,Alexander Grill,50.911821201946125,4.1961635304418134,Doner Restaurant
Asse,Frituur 't Duvelke,50.90965756371221,4.195414267590755,Friterie
Asse,De Smaakmarkt,50.91131239622245,4.1976025338723115,Snack Place
Asse,Baby Puck,50.909035804323146,4.20283662321792,Baby Store
Asse,Jeugdhuis 't Bronneken,50.90787495632162,4.2090011863230945,Bar
Asse,Eethuis 't Snacksken,50.90690455477321,4.191559342041993,Bistro
Asse,Tom & Co,50.9150663272009,4.191194549022944,Pet Store
Asse,In Den Bloeyenden Wijngaerdt,50.910112535843965,4.197427882726169,Gastropub
Asse,Dansstudio Sarah,50.917144519129415,4.188859462738037,Dance Studio
Asse,De kantine @DansstudioSarah,50.91708100966261,4.188785856618386,Bar
Asse,T Smiske,50.9098492975692,4.200117616404663,Bar
Asse,Bij de Griek,50.91210590635879,4.196149937596313,Greek Restaurant
Asse,'t Kummelshof,50.90793964151778,4.204726487387237,Restaurant
Asse,Lo Stivale,50.911491891194984,4.195651676949277,Pizza Place
Asse,O summerbar,50.91021542383752,4.197907368780456,Cocktail Bar
Asse,Zwembad Asse,50.90235368757267,4.207344198685055,Pool
Asse,Bejing City,50.91233763979747,4.195832086784018,Chinese Restaurant
Asse,Frituur Den Box,50.9114773363935,4.195666187412999,Friterie
Asse,Standaard Boekhandel,50.911202504473934,4.197846310110357,Bookstore
Asse,Gildehof,50.912544976396674,4.1944052046330045,Music Venue
Asse,Brovado,50.91174945585239,4.196341698704153,Bakery
Asse,Action,50.920829644967014,4.177210101794938,Discount Store
Asse,Eenhoorn,50.9031598,4.1767889,Belgian Restaurant
Asse,Bloemen Roos,50.90984742197387,4.19516095193938,Flower Shop
Asse,Speedy,50.914558499037014,4.192696800205583,Sandwich Place
Asse,Intro Fashion Store,50.92067620790698,4.177715444488074,Clothing Store
Asse,Cultuurcentrum Asse,50.911106,4.2016354,Cultural Center
Asse,Parthenon,50.92017982496649,4.179957673839163,Greek Restaurant
Asse,In den IJzerwinkel,50.910190925998805,4.197324902683967,Belgian Restaurant
Asse,Kruidvat,50.91091159572558,4.1984701336163965,Cosmetics Shop
Asse,FC Asse-Zellik 2002,50.90407797790084,4.207916489757606,Soccer Field
Asse,Partituurke,50.91067177772537,4.200818415489568,Bar
Asse,Bristol,50.903378972576206,4.213816220827958,Shoe Store
Asse,Colruyt,50.91644099992733,4.188684559669799,Supermarket
Asse,Den Toog,50.90108871931796,4.219710542583911,Bar
Asse,Sportloods Asse,50.90333806915857,4.206625499853617,Athletics & Sports
Asse,Clips,50.91956432507056,4.183879374695256,Paper / Office Supplies Store
Asse,De Neef,50.90300316120394,4.184879250113799,Arts & Crafts Store
Asse,Sporthal Asse,50.90237556455507,4.2075638951524965,Athletics & Sports
Asse,Apotheek Van Vaerenbergh,50.90251884535225,4.2144853817724695,Pharmacy
Asse,Kruidvat,50.92077514407235,4.176850149900004,Cosmetics Shop
Asse,Station Asse,50.90615506262838,4.2079201690763375,Train Station
Asse,Dasa Healthy Active Lifestyle Center,50.92078392961677,4.176425080948106,Dance Studio
Asse,Schoenen Torfs,50.90070098689958,4.219145025800366,Shoe Store
Asse,Body Target Fitness,50.90839658130003,4.192498465814219,Gym
Asse,JBC,50.90083439378347,4.2192278309181495,Clothing Store
Asse,Halte Koninklijk Atheneum,50.908016,4.192262,Bus Stop
Asse,Halte Kalkoven,50.91416,4.192805,Bus Stop
Asse,Idee Kids Asse,50.90879683194453,4.189619689256169,Playground
Asse,Quickly,50.90633754150761,4.190968888633806,Automotive Shop
Asse,Kids Boetiek,50.914856308575466,4.192502866759967,Kids Store
Asse,Belisol,50.91590516868008,4.191316308519668,Construction & Landscaping
Asse,Halte Nerviërstraat,50.916645,4.189883,Bus Stop
Asse,Tip Top Fitness,50.9204461259551,4.190285821818057,Gym / Fitness Center
Asse,ALDI,50.9011486265897,4.217932316533422,Supermarket
Asse,Halte Wijndruif,50.919447214967114,4.185284713170939,Bus Stop
Asse,Werkliedencentrale Gemeente Asse,50.91555312562495,4.216544013221574,Construction & Landscaping
Asse,Halte Krokegem Kerk,50.920273,4.1851797,Bus Stop
Asse,ZEB,50.911559838832524,4.219088926095019,Clothing Store
Asse,'t weverken,50.89887237881355,4.1869854423439365,Tailor Shop
Asse,Kartelobos,50.92185641041451,4.187233110901653,Forest
Asse,KKOS Lokalen,50.92198250469609,4.186478094754135,Playground
Asse,Halte Ten Berg,50.9013118289007,4.216814029457251,Bus Stop
Asse,Lotte's jungle,50.906317,4.221144,Tree
Asse,Kerkplein Krokegem,50.921938577092206,4.184029176316938,Plaza
Asse,Keurslagerij SCHOUT,50.922082509603435,4.184092877563901,Steakhouse
Asse,Tennis Club Asse,50.904966635089906,4.22250731138677,Tennis Court
Asse,Halte Budastraat,50.920377564716176,4.177985045767531,Bus Stop
Asse,Easyfit,50.920453147567784,4.1769161291022,Gym
Asse,Housebiet,50.893663,4.190425,Lounge
Asse,The Chickenman,50.92084266336102,4.176787957697777,Food Truck
Asse,fitloft,50.92098771364866,4.176797338524346,Gym / Fitness Center
Asse,SPAR,50.920931802091374,4.176648540050023,Supermarket
Asse,Fitloft,50.92097151432732,4.176692183992465,Gym / Fitness Center
Asse,DASA Asse,50.92074957872363,4.176377171379592,Gym
Asse,Easyfit,50.921019445433,4.176688053550999,Athletics & Sports
Asse,Bandencentrale Vandeckerckhove,50.899766995095874,4.220885040288243,Auto Garage
Knokke-Heist,Glacier de la Poste,51.34629863284611,3.2689527665651332,Ice Cream Shop
Knokke-Heist,Beaufort Plage,51.345928107250344,3.2650344818357193,Beach
Knokke-Heist,Royal Belgian Sailing Club Duinbergen (RBSC),51.34624430651587,3.263808149865502,Sports Club
Knokke-Heist,The Pharmacy,51.346332755599384,3.2755113096153634,Cocktail Bar
Knokke-Heist,Blue Buddha,51.34469861068338,3.2567160787213862,Beach Bar
Knokke-Heist,Sel Gris,51.344009354164335,3.256411571049913,Restaurant
Knokke-Heist,Kiki Beach,51.344980611808396,3.2586471221946858,Beach Bar
Knokke-Heist,Only White,51.348834616114125,3.2783905831317686,Music Venue
Knokke-Heist,Bar D'o,51.35064477946307,3.281213280013479,Bar
Knokke-Heist,Strand Duinbergen,51.34484260806464,3.257582671660651,Beach
Knokke-Heist,Restaurant Olivier,51.348175741310314,3.278211972854138,French Restaurant
Knokke-Heist,Hotel La Réserve,51.34631226716928,3.2795054239018646,Hotel
Knokke-Heist,Foodiez,51.35016107921614,3.281608917908596,Snack Place
Knokke-Heist,Restaurant Esmeralda,51.34845802895595,3.279495755281228,French Restaurant
Knokke-Heist,Anemos Beachclub,51.344112999641936,3.2544566256599543,Surf Spot
Knokke-Heist,Pura Vida,51.35109424531723,3.28275794942659,Beach Bar
Knokke-Heist,Les Flots Bleus,51.35027869701071,3.2817916258599826,Seafood Restaurant
Knokke-Heist,Brunello's Beachclub,51.35086254052734,3.2824507177133215,Beach Bar
Knokke-Heist,Casino Knokke,51.348638701131954,3.278553943504369,Casino
Knokke-Heist,Hotel Binnenhof,51.34932715484898,3.2826332924038146,Hotel
Knokke-Heist,Minigolf Duinbergen,51.343625421386236,3.2607969484274344,Mini Golf
Knokke-Heist,Kitsch Club,51.34818915490459,3.2788103519735285,Nightclub
Knokke-Heist,Notre Dame,51.3513515783639,3.2849839729106263,Bakery
Knokke-Heist,Bij Sandy,51.3453711068351,3.2605433521629155,Ice Cream Shop
Knokke-Heist,Rubens,51.35171280064486,3.283999070420085,Brasserie
Knokke-Heist,De Lispanne,51.349937447046095,3.283342478882295,French Restaurant
Knokke-Heist,Waikiki beach,51.35080986018137,3.282099393747335,Beach Bar
Knokke-Heist,Rubensplein,51.35132598410585,3.283955176549927,Plaza
Knokke-Heist,Royale,51.35064047096727,3.2829378752355045,French Restaurant
Knokke-Heist,il Trionfo,51.34893695188551,3.28617370065027,Italian Restaurant
Knokke-Heist,Yssi's Beach,51.35068571859631,3.281750633148554,Beach Bar
Knokke-Heist,Fitness Sportoase,51.33856395019875,3.2737242338001837,Gym / Fitness Center
Knokke-Heist,Lakeside Paradise,51.337695958288286,3.2732400236328725,Surf Spot
Knokke-Heist,Zeedijk Knokke-Heist,51.35120680081449,3.2839111757843544,Pedestrian Plaza
Knokke-Heist,Jeugdhuis 't Verzet,51.33854760666046,3.2727169419217095,Bar
Knokke-Heist,Zwembad Sportoase,51.33854428107454,3.2740703836664338,Pool
Knokke-Heist,Sportoase,51.33859375029167,3.2740796332408406,Pool
Knokke-Heist,Lucy Chang,51.351025014668316,3.2831535817476696,Asian Restaurant
Knokke-Heist,VVW Heist,51.34407479968088,3.2544792520562327,Surf Spot
Knokke-Heist,Chocolatier M,51.35158270710898,3.2863087842806835,Chocolate Shop
Knokke-Heist,The Stork,51.34878961176095,3.2793731878433623,Seafood Restaurant
Knokke-Heist,Bistro La Réserve,51.346135727039716,3.2795128259102717,Bistro
Knokke-Heist,Lippenslaan,51.34927516498167,3.288559273750421,Road
Knokke-Heist,Ellis Gourmet Burger,51.35088265143145,3.283109207914795,Burger Joint
Knokke-Heist,Atelier Lucas,51.35198223099968,3.289314347179137,Bakery
Knokke-Heist,Casa Dell'Anno,51.350770170542916,3.285010229086163,Deli / Bodega
Knokke-Heist,Liliane,51.35021435859648,3.2819293421584717,Ice Cream Shop
Knokke-Heist,Rituals,51.352105237128264,3.28916430106423,Cosmetics Shop
Knokke-Heist,Point de Vue,51.344782213731136,3.259179046612692,Seafood Restaurant
Knokke-Heist,Strand Knokke,51.35363015728878,3.289085050271968,Beach
Knokke-Heist,La Bottega,51.34918205638133,3.289997548389023,Food & Drink Shop
Knokke-Heist,Alexandra,51.35309381321342,3.2896804058914255,Restaurant
Knokke-Heist,Brasserie Couteau,51.351520885664165,3.284121127171755,Brasserie
Knokke-Heist,Restaurant La Sirène,51.35029760002449,3.283070175753429,Restaurant
Knokke-Heist,Indi Beach,51.35382390440274,3.289055061962793,Beach Bar
Knokke-Heist,Directeur-Generaal Willemspark,51.34121558791773,3.2529187202453613,Park
Knokke-Heist,Zushi,51.34568239708423,3.288221950656688,Sushi Restaurant
Knokke-Heist,Albert Heijn,51.33889464759177,3.2830954250926077,Supermarket
Knokke-Heist,Zeedijk Duinbergen,51.344957455611805,3.263557128310649,Pedestrian Plaza
Knokke-Heist,Snookersalon,51.34337985418352,3.28766281627248,Pool Hall
Knokke-Heist,La Dame Blanche,51.34561339379561,3.2881679207051504,Restaurant
Knokke-Heist,Crumulus,51.34452531944541,3.2857120467644814,Sandwich Place
Knokke-Heist,Hilfiger Denim Store,51.35212324873812,3.288829215938563,Boutique
Knokke-Heist,Sim'z,51.35352442119974,3.2908464628104914,Sandwich Place
Knokke-Heist,Bakkerij De Groote,51.344191112545786,3.2586262702073205,Bakery
Knokke-Heist,Scotch & Soda,51.3464318,3.2879014,Clothing Store
Knokke-Heist,Imagin Bar,51.34638489995109,3.2756150584415096,Cocktail Bar
Knokke-Heist,Delicious,51.35133796297849,3.2912667326225504,Deli / Bodega
Knokke-Heist,Cafe Des Nations,51.34052535176333,3.286171360017791,Bar
Knokke-Heist,Lewis & Melly,51.352934349948626,3.2909334456804955,Women's Store
Knokke-Heist,Knokke-Strand Beach Club,51.354298136777714,3.291705936223973,Beach Bar
Knokke-Heist,Monico,51.34440080941071,3.2857298277206075,Bar
Knokke-Heist,Coconut Beach,51.3420095722241,3.2456482690744255,Beach Bar
Knokke-Heist,Ralet,51.3500378683003,3.28884983117462,Shoe Store
Knokke-Heist,Bristol,51.341733453310646,3.2454762900882175,Seafood Restaurant
Knokke-Heist,Standaard Boekhandel,51.34489398582406,3.2881045588138704,Bookstore
Knokke-Heist,Couleur Locale Conceptstore,51.34937276535818,3.288677775125659,Antique Shop
Knokke-Heist,Hotel Du Soleil,51.34364296111993,3.256996268325424,Hotel
Knokke-Heist,Cédric,51.35043216133027,3.285148843041307,Eastern European Restaurant
Knokke-Heist,Wim's,51.34977953314182,3.2803152920937064,Seafood Restaurant
Knokke-Heist,Restaurant Bartholomeus,51.34174018441873,3.2435199905010803,French Restaurant
Knokke-Heist,Pizza Azzuro,51.34889972636065,3.2878848257402464,Pizza Place
Knokke-Heist,Zeedijk Knokke,51.35373478377912,3.2905274377606104,Pedestrian Plaza
Knokke-Heist,Dino's,51.34352220116951,3.28826403275056,Bar
Knokke-Heist,Nightshop,51.34784985709716,3.2783381382449033,Convenience Store
Knokke-Heist,Cuines 33,51.339473219248895,3.287991378880078,Bistro
Knokke-Heist,Amici Miei,51.35273484341282,3.2881700383406534,Italian Restaurant
Knokke-Heist,Strand Heist,51.34189434585476,3.242846491935972,Beach
Knokke-Heist,P'tit Chef,51.345888741641616,3.2882286767090556,Belgian Restaurant
Knokke-Heist,l'Orchidee,51.345830584161696,3.2885414611585264,Thai Restaurant
Knokke-Heist,Escabeche,51.35271428267349,3.293523110407718,French Restaurant
Knokke-Heist,Pasta é Vino,51.3509486489388,3.284571397223336,Italian Restaurant
Knokke-Heist,La Plage Beachclub,51.342167211096836,3.2450735993001305,Beach Bar
Knokke-Heist,Basic-Fit,51.33887701609709,3.2831250821366424,Gym / Fitness Center
Knokke-Heist,Crème Karamel,51.34530607629259,3.2881405034167415,Tea Room
Knokke-Heist,Australian Home Made Ice Cream,51.35002635503221,3.288911029463172,Ice Cream Shop
Knokke-Heist,Bistrotheek Billiau,51.351224208178614,3.2911514182880794,Bistro
Knokke-Heist,Must e@t,51.34172595272437,3.287310841395149,Friterie
Knokke-Heist,Sportcentrum Laguna,51.33591906548263,3.252312578125439,Tennis Court
Knokke-Heist,Beverly Screens,51.35275009814309,3.288731472820909,Movie Theater
Bilzen,De Crèmedaus,50.87077771752271,5.5175151678774474,Ice Cream Shop
Bilzen,Panos,50.870641674620614,5.515970713496975,Sandwich Place
Bilzen,JH De Haajf,50.87000389152259,5.51813446591638,Bar
Bilzen,Het Magazijn,50.87074796737436,5.515131014795905,French Restaurant
Bilzen,Frituur Suzanne,50.869278764019874,5.51750996771469,Friterie
Bilzen,Café Paperclip,50.86891996277406,5.51766778471542,Bar
Bilzen,Dadas Kebap,50.872391220907694,5.513527043995735,Kebab Restaurant
Bilzen,Jejo Broodjesboetiek,50.868781813763135,5.517648897196116,Sandwich Place
Bilzen,Café Welkom,50.87100420049505,5.517324818256831,Bar
Bilzen,Restaurant Pizzeria Da Franco,50.869999110474936,5.513414302272809,Italian Restaurant
Bilzen,The Ottoman,50.87291969842145,5.521008563240822,Turkish Restaurant
Bilzen,Wong Afhaalchinees,50.87001993287594,5.513297934784499,Chinese Restaurant
Bilzen,Alma,50.87237212018406,5.521191765623872,Food & Drink Shop
Bilzen,The Papercup / Café Paperclip,50.86891933588554,5.517692228742085,Bar
Bilzen,M37 | The Drink Experience,50.870297466350394,5.517790333149704,Lounge
Bilzen,BaristaBar,50.87005071180233,5.516108625313031,Coffee Shop
Bilzen,Park Haffmans,50.86770995779517,5.5165536905316985,Park
Bilzen,Tribunaal,50.87081588492233,5.518290525101517,Pub
Bilzen,Zwembad De Kimpel,50.86561192563805,5.512527658377965,Pool
Bilzen,Pizzeria Da Carlo,50.86883170384784,5.510721290547653,Pizza Place
Bilzen,South Of Heaven,50.86934321851828,5.51745544295138,Bar
Bilzen,Frituur Big Joske,50.8707302778929,5.518431204470176,Friterie
Bilzen,Finse piste Katteberg,50.865338200344816,5.513703600201898,Trail
Bilzen,La Promessa,50.87004973517957,5.517614422026848,Italian Restaurant
Bilzen,'t Forum,50.87004982831453,5.517458428412681,Brasserie
Bilzen,Domino's Pizza,50.87117906246924,5.51541720511957,Pizza Place
Bilzen,Barabas,50.8706962358774,5.514958575515816,Tapas Restaurant
Bilzen,Yammi Broodjes,50.868998636814325,5.515819525665929,Sandwich Place
Bilzen,De Brasserie,50.87022769491647,5.517518152457921,Brasserie
Bilzen,Bakkerij Vangronsveld,50.86569745095475,5.522778853389987,Bakery
Bilzen,HEMA,50.870060699433616,5.515703018659119,Department Store
Bilzen,Troemeltsje,50.86939321298169,5.516207778219075,Friterie
Bilzen,ToyChamp,50.86385850026185,5.5043409243894885,Toy / Game Store
Bilzen,Carrefour market,50.87236442931261,5.521211309042587,Supermarket
Bilzen,Fastlane Karting,50.860178422123035,5.5081715948627865,Go Kart Track
Bilzen,Kinderrijck,50.859826017526494,5.509904198731483,Indoor Play Area
Bilzen,Action,50.86421871018575,5.50616536316767,Discount Store
Bilzen,McDonald's,50.86038025864437,5.5009360871027875,Fast Food Restaurant
Bilzen,Zoemerik,50.86994597581548,5.518102894895105,Bar
Bilzen,Kruidvat,50.87110758790648,5.516530687273765,Cosmetics Shop
Bilzen,Bistrot Padam,50.87034461867776,5.517735269903896,French Restaurant
Bilzen,Markt,50.86908989047093,5.519516479195288,Plaza
