City,Venue,Venue Latitude,Venue Longitude,Category Class,Venue Category,class1,class2
Wervik,Wekelijkse Markt Wervik,50.779819476988685,3.044095830790348,https://ss3.4sqi.net/img/categories_v2/shops/market_,Market,shops,shops market_
Wervik,Carrefour express,50.78432757188238,3.0451681450160466,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Wervik,Frituur St. Medard,50.77732781043239,3.042176131483399,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie,food,food fastfood_
Wervik,Steenakker,50.779783420552214,3.044263433650571,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Wervik,Sportcentrum De Pionier,50.7839958439561,3.031496043725222,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Recreation Center,shops,shops sports_outdoors_
Wervik,Personeelsrefter,50.77705736472354,3.0387626140190442,https://ss3.4sqi.net/img/categories_v2/education/cafeteria_,Cafeteria,education,education cafeteria_
Wervik,Schoenen Els,50.78000073007582,3.044278659542265,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,Shoe Store,shops,shops apparel_shoestore_
Wervik,Kapittelterras,50.77818384700082,3.0429209547919664,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Wervik,Trifolium,50.779399029137394,3.0442720054608703,https://ss3.4sqi.net/img/categories_v2/shops/artstore_,Arts & Crafts Store,shops,shops artstore_
Wervik,Lingerie Marie,50.779896,3.044591,https://ss3.4sqi.net/img/categories_v2/shops/apparel_lingerie_,Lingerie Store,shops,shops apparel_lingerie_
Wervik,Notaris Bart Vandercruysse,50.779996000000004,3.044727,https://ss3.4sqi.net/img/categories_v2/education/lawschool_,Notary,education,education lawschool_
Wervik,Electro Desmyter,50.78049052956878,3.0449798484114043,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics Store,shops,shops technology_
Wervik,Juwelier Vandamme,50.78025294273696,3.0449643180586285,https://ss3.4sqi.net/img/categories_v2/shops/jewelry_,Jewelry Store,shops,shops jewelry_
Wervik,De Savatte,50.77834937230958,3.043975098950773,https://ss3.4sqi.net/img/categories_v2/food/default_,Fondue Restaurant,food,food default_
Wervik,Sint Maartensplein,50.778302521694314,3.044044434421725,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Wervik,ROHP HQ,50.77824731360139,3.043985583878811,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_rockclub_,Rock Club,arts_entertainment,arts_entertainment musicvenue_rockclub_
Wervik,Dierenwinkel pauwelyn,50.778362196315356,3.044168545438075,https://ss3.4sqi.net/img/categories_v2/shops/pet_store_,Pet Store,shops,shops pet_store_
Wervik,Nachtwinkel Molenstraat,50.78297004603024,3.044484804548328,https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_,Convenience Store,shops,shops conveniencestore_
Wervik,Vervolg 2,50.78264965883691,3.044863682643488,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Wervik,Banden Breine (Eurotyre),50.783717982277174,3.0442205722130384,https://ss3.4sqi.net/img/categories_v2/shops/automotive_,Auto Garage,shops,shops automotive_
Wervik,Sana Night Shop,50.7824749790094,3.045845929675419,https://ss3.4sqi.net/img/categories_v2/shops/conveniencestore_,Convenience Store,shops,shops conveniencestore_
Wervik,turnzaal de pionier,50.784103,3.031632,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gymnastics Gym,building,building gym_
Londerzeel,Hong Kong,51.00369766547457,4.3022019998679415,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant,food,food asian_
Londerzeel,Optiek Daelman,51.003168682229344,4.30278197724267,https://ss3.4sqi.net/img/categories_v2/building/medical_opticalshop_,Optical Shop,building,building medical_opticalshop_
Londerzeel,Sweet Vanilla,51.00167220262353,4.30257145278873,https://ss3.4sqi.net/img/categories_v2/food/dessert_,Dessert Shop,food,food dessert_
Londerzeel,Chill Over,51.00252342070893,4.302182538195892,https://ss3.4sqi.net/img/categories_v2/shops/apparel_women_,Women's Store,shops,shops apparel_women_
Londerzeel,Fitality Club,51.002647986569045,4.304221480145977,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym,building,building gym_
Londerzeel,Colruyt,51.00474740270661,4.2998101213791475,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Londerzeel,Top Office,51.00531399470458,4.301206437695791,https://ss3.4sqi.net/img/categories_v2/shops/papergoods_,Paper / Office Supplies Store,shops,shops papergoods_
Londerzeel,Chill,51.002562217807494,4.3022278651002805,https://ss3.4sqi.net/img/categories_v2/shops/apparel_women_,Women's Store,shops,shops apparel_women_
Londerzeel,Kruidvat,51.0027360580111,4.30225455291897,https://ss3.4sqi.net/img/categories_v2/shops/beauty_cosmetic_,Cosmetics Shop,shops,shops beauty_cosmetic_
Londerzeel,Broodjes Marja,51.000845645309,4.3021572438349835,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Londerzeel,Jeugdhuis Onder de Toren,51.00146884214001,4.301915097654933,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Londerzeel,Bakker Luverco,51.007237814632454,4.3007048166609465,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Londerzeel,GAMMA,51.00497944416583,4.296510415147153,https://ss3.4sqi.net/img/categories_v2/shops/hardware_,Hardware Store,shops,shops hardware_
Londerzeel,De Palm,51.0018457505045,4.301804123638926,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Londerzeel,'t Centrum,51.00148917071808,4.3022828620822535,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Londerzeel,Frituur Yvonne,51.00090428867516,4.302151912167249,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie,food,food fastfood_
Londerzeel,De Burcht,51.001363207295924,4.300830282904314,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,parks_outdoors,parks_outdoors park_
Londerzeel,'t Hoeksken,51.002101628724425,4.302017861159967,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Londerzeel,Marcs Wafels,51.005241657660704,4.301236231316442,https://ss3.4sqi.net/img/categories_v2/food/icecream_,Ice Cream Shop,food,food icecream_
Londerzeel,Snackbar Everything,51.00169860056653,4.308170280853462,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Londerzeel,'t Gildenhuis,51.00187057160715,4.303944033638882,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub,nightlife,nightlife pub_
Londerzeel,ALDI,51.00462211603587,4.300972014502163,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Londerzeel,Café 't Hoekske - Bij Kim,51.0075662641469,4.307616358667453,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Londerzeel,De Grooten Hert,51.002486867290436,4.302275140927382,https://ss3.4sqi.net/img/categories_v2/food/french_,Brasserie,food,food french_
Londerzeel,Brantano,51.00467208530997,4.297188991270556,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,Shoe Store,shops,shops apparel_shoestore_
Londerzeel,Heldenplein,51.00064462710015,4.3024403129432445,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Londerzeel,Markt,51.00149526688978,4.302091598510741,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/plaza_,Plaza,parks_outdoors,parks_outdoors plaza_
Londerzeel,Apotheek Meeus-Deneve,51.003442432195826,4.303949897607533,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_,Pharmacy,shops,shops pharmacy_
Londerzeel,café Luyckx,51.00422463443837,4.301947066958171,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Londerzeel,Standaard Boekhandel,51.00424128365163,4.301551271300259,https://ss3.4sqi.net/img/categories_v2/shops/bookstore_,Bookstore,shops,shops bookstore_
Londerzeel,Collect&Go,51.00478830239359,4.299713483586947,https://ss3.4sqi.net/img/categories_v2/shops/foodanddrink_,Food & Drink Shop,shops,shops foodanddrink_
Londerzeel,Bodypoint,51.006579399229466,4.300746367805313,https://ss3.4sqi.net/img/categories_v2/building/medical_doctorsoffice_,Physical Therapist,building,building medical_doctorsoffice_
Londerzeel,Halte Brandweer,51.004277,4.306995,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop,travel,travel busstation_
Londerzeel,Coni Roos,51.00641318994271,4.306132231892828,https://ss3.4sqi.net/img/categories_v2/shops/flowershop_,Flower Shop,shops,shops flowershop_
Londerzeel,Londerlelie,51.00693776727114,4.306654909259459,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Spa,shops,shops spa_
Londerzeel,La Vie Active,51.007233423830776,4.306350300140164,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness Center,building,building gym_
Londerzeel,KBC Bank & Verzekering,51.00755634526384,4.3004558701039235,https://ss3.4sqi.net/img/categories_v2/shops/financial_,Bank,shops,shops financial_
Londerzeel,Hair & Beautypoint,51.00771173118104,4.3002072678018735,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Salon / Barbershop,shops,shops salon_barber_
Londerzeel,Voetbalveld GTIL,51.00271495649437,4.3077776287831115,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,arts_entertainment,arts_entertainment stadium_soccer_
Londerzeel,Shining Asia,51.00785261714592,4.300295464622241,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant,food,food asian_
Londerzeel,Apotheek Van Schel,51.00822216366587,4.299818633507599,https://ss3.4sqi.net/img/categories_v2/shops/pharmacy_,Pharmacy,shops,shops pharmacy_
Londerzeel,Oud Limburg,51.00836805789515,4.29952100559082,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Stabroek,Frituur Poldersnack,51.33369657030917,4.369133447020582,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie,food,food fastfood_
Stabroek,Het Zwarte Schaap,51.33331072699874,4.368286729004264,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Stabroek,schoonheidsinstituut kta,51.331833308599656,4.3733993144143,https://ss3.4sqi.net/img/categories_v2/shops/salon_barber_,Health & Beauty Service,shops,shops salon_barber_
Stabroek,Treasure pot,51.33303703715504,4.3683651990632795,https://ss3.4sqi.net/img/categories_v2/food/asian_,Chinese Restaurant,food,food asian_
Stabroek,Pronto Pizza,51.33029895801685,4.368335679259477,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place,food,food pizza_
Stabroek,Bakkerij en Koffiehuis De Schutter,51.33315811908139,4.3679223482863065,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Stabroek,Gemeentepark,51.334537393952075,4.371029218423773,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,parks_outdoors,parks_outdoors park_
Stabroek,Halte Sigarenstraat,51.33461030799006,4.37122630298909,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop,travel,travel busstation_
Lede,Meander Bloemen & Teksten,50.965347105925034,3.984662416115981,https://ss3.4sqi.net/img/categories_v2/shops/flowershop_,Flower Shop,shops,shops flowershop_
Lede,Wapenhandelaar Bliki,50.96463916615525,3.9888555720592036,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gun_,Gun Shop,parks_outdoors,parks_outdoors gun_
Lede,Bakkerij Verleysen,50.966507330154066,3.9845056071406857,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Lede,Koffie & Co,50.96628502323982,3.9808994135492015,https://ss3.4sqi.net/img/categories_v2/food/coffeeshop_,Coffee Shop,food,food coffeeshop_
Lede,Advocatenkantoor Jef Vermassen & Partners,50.96661058732419,3.984409729185253,https://ss3.4sqi.net/img/categories_v2/education/lawschool_,Lawyer,education,education lawschool_
Lede,Aardbeienkraam Vde,50.96725342901125,3.983903095713685,https://ss3.4sqi.net/img/categories_v2/travel/movingtarget_,Food Stand,travel,travel movingtarget_
Lede,Halte Kleine Ommegangweg,50.96646329263582,3.983049428930042,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop,travel,travel busstation_
Lede,Sauna De Waterhoeve,50.965029762930314,3.9837482202465218,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Sauna / Steam Room,shops,shops spa_
Lede,Cultureel Centrum De Volkskring,50.966898727180265,3.980365310068162,https://ss3.4sqi.net/img/categories_v2/building/default_,Cultural Center,building,building default_
Lede,Park van Mesen,50.969282496368805,3.985468436961797,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_,Park,parks_outdoors,parks_outdoors park_
Lede,Partydj warehouse Lede,50.96440996149648,3.9905568850010855,https://ss3.4sqi.net/img/categories_v2/event/default_,Event Service,event,event default_
Lede,Theater Rosie,50.966942588738874,3.980469877603143,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/performingarts_theater_,Theater,arts_entertainment,arts_entertainment performingarts_theater_
Lede,slagerij Marc Wauters,50.963343053972295,3.9826331087518594,https://ss3.4sqi.net/img/categories_v2/shops/default_,Stationery Store,shops,shops default_
Lede,Overweg Poortendries,50.9698627772927,3.987390813635297,https://ss3.4sqi.net/img/categories_v2/travel/default_,Intersection,travel,travel default_
Kalmthout,b'Elle,51.384706965148325,4.4753351661131,https://ss3.4sqi.net/img/categories_v2/shops/apparel_accessories_,Accessories Store,shops,shops apparel_accessories_
Kalmthout,De Zoeten Inval,51.38304009366814,4.4752113430878335,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Kalmthout,Basic-Fit,51.38524488691514,4.4755209319830564,https://ss3.4sqi.net/img/categories_v2/building/gym_,Gym / Fitness Center,building,building gym_
Kalmthout,O*ka,51.37937151427761,4.474256888286997,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/musicvenue_,Music Venue,arts_entertainment,arts_entertainment musicvenue_
Kalmthout,Frituur Maxi 2,51.378883711268045,4.4746590073602155,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie,food,food fastfood_
Kalmthout,Colruyt,51.3819200681037,4.473629166599972,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Kalmthout,Adel,51.3787549173491,4.474689387783725,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place,food,food pizza_
Kalmthout,Gino's Fritbar,51.381467905865314,4.475531850330882,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Fast Food Restaurant,food,food fastfood_
Kalmthout,Le Petit Paris,51.38432194872332,4.475142156098075,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Kalmthout,Sportcafé,51.38583012989812,4.472530594312111,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,food,food cafe_
Kalmthout,Modecenter Rommens,51.378198146415755,4.475254559619019,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_,Boutique,shops,shops apparel_boutique_
Kalmthout,Sporthal Gitok,51.38628931665015,4.472235547082028,https://ss3.4sqi.net/img/categories_v2/building/gym_,College Gym,building,building gym_
Kalmthout,Gemeentelijk Zwembad,51.38870526295729,4.475257917060038,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_,Pool,parks_outdoors,parks_outdoors pool_
Kalmthout,Station Kijkuit,51.37909968997139,4.467341986467177,https://ss3.4sqi.net/img/categories_v2/travel/trainstation_,Train Station,travel,travel trainstation_
Kalmthout,Clear Solutions,51.38462448120117,4.47543478012085,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics Store,shops,shops technology_
Kalmthout,Halte Kerk,51.3824192275033,4.47516006322601,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop,travel,travel busstation_
Kalmthout,Halte Gitok,51.38745,4.472414,https://ss3.4sqi.net/img/categories_v2/travel/busstation_,Bus Stop,travel,travel busstation_
Kalmthout,De Passant,51.390038084799365,4.4750191061802616,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Kalmthout,cafetaria zwembad,51.388285913848286,4.4750510471886376,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/pool_,Pool,parks_outdoors,parks_outdoors pool_
Kalmthout,KSK Kalmthout,51.390458576982496,4.4682796806445975,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,arts_entertainment,arts_entertainment stadium_soccer_
Kalmthout,Sint-Vincentius Tehuis,51.38854941099606,4.476041608103478,https://ss3.4sqi.net/img/categories_v2/food/tearoom_,Tea Room,food,food tearoom_
Kalmthout,Levo,51.37980185623231,4.474708847155922,https://ss3.4sqi.net/img/categories_v2/shops/mall_,Shopping Mall,shops,shops mall_
Kalmthout,Schutterslokaal,51.388901179210386,4.47847340464253,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Kalmthout,Overweg Vogelenzang,51.38430697572244,4.466856239743349,https://ss3.4sqi.net/img/categories_v2/travel/default_,Intersection,travel,travel default_
Kalmthout,Huize Alberic,51.389908,4.475323,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_
Kalmthout,Maxi 2,51.378935,4.474767,https://ss3.4sqi.net/img/categories_v2/food/default_,American Restaurant,food,food default_
Kalmthout,Eva's beautyspot,51.380784512446034,4.48236555891762,https://ss3.4sqi.net/img/categories_v2/shops/spa_,Spa,shops,shops spa_
Kalmthout,De Kleine Nelen,51.390080095223645,4.474972454431773,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Kalmthout,SushiHuis,51.377822262319576,4.474303786254525,https://ss3.4sqi.net/img/categories_v2/food/asian_,Asian Restaurant,food,food asian_
Kalmthout,Sushi Zone,51.391284999999996,4.4745474000000005,https://ss3.4sqi.net/img/categories_v2/food/sushi_,Sushi Restaurant,food,food sushi_
Kalmthout,Atletiekpiste Kalmthout,51.39004544469726,4.468732936283924,https://ss3.4sqi.net/img/categories_v2/shops/sports_outdoors_,Athletics & Sports,shops,shops sports_outdoors_
Kalmthout,K. Kalmthout SK,51.377696064203256,4.478990119871918,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,arts_entertainment,arts_entertainment stadium_soccer_
Kalmthout,Sportpark Kalmthout (Heikantstraat),51.377562923890544,4.478927102943773,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Field,arts_entertainment,arts_entertainment stadium_soccer_
Kalmthout,Spector,51.391688,4.474699,https://ss3.4sqi.net/img/categories_v2/shops/camerastore_,Photography Studio,shops,shops camerastore_
Kalmthout,nachtwinkel YEP,51.391739,4.474604,https://ss3.4sqi.net/img/categories_v2/shops/market_,Market,shops,shops market_
Kalmthout,Atletiek Club Kalmthout,51.390100882567566,4.468075337321771,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_track_,Track,arts_entertainment,arts_entertainment stadium_track_
Kalmthout,Overweg Kijkuitstraat,51.37878036499024,4.467413425445557,https://ss3.4sqi.net/img/categories_v2/travel/default_,Intersection,travel,travel default_
Lessen,Hopital Notre Dame à la Rose,50.71265158951505,3.831851273282253,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/historicsite_,Historic Site,arts_entertainment,arts_entertainment historicsite_
Lessen,Friterie Les Experts,50.71388120205456,3.8254293202416143,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie,food,food fastfood_
Lessen,Delhaize,50.71908747012859,3.8320963979702367,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Lessen,Tom & Co,50.71167436519577,3.824369855172978,https://ss3.4sqi.net/img/categories_v2/shops/pet_store_,Pet Store,shops,shops pet_store_
Lessen,AD Delhaize,50.71213824828683,3.8242669896136623,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Lessen,Gare de Lessines,50.71272768742956,3.8361637197191056,https://ss3.4sqi.net/img/categories_v2/travel/trainstation_,Train Station,travel,travel trainstation_
Lessen,Lessines Grill,50.71185871142796,3.831813412837723,https://ss3.4sqi.net/img/categories_v2/food/bbqalt_,BBQ Joint,food,food bbqalt_
Lessen,Gako Shoes,50.71178,3.8310480000000005,https://ss3.4sqi.net/img/categories_v2/shops/apparel_shoestore_,Shoe Store,shops,shops apparel_shoestore_
Lessen,Materiaux Gondry,50.70948,3.8407803,https://ss3.4sqi.net/img/categories_v2/shops/hardware_,Home Service,shops,shops hardware_
Lessen,L'Entremets,50.71191277297962,3.8295078793374313,https://ss3.4sqi.net/img/categories_v2/food/snacks_,Snack Place,food,food snacks_
Lessen,happy day's,50.71272523234748,3.829057727106524,https://ss3.4sqi.net/img/categories_v2/food/cafe_,Café,food,food cafe_
Lessen,L'Escale Bar,50.71282196044922,3.82889986038208,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Lessen,Le Tramasure,50.712274,3.828565,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_
Lessen,RAS Lessines Ollignies,50.715965000000004,3.8356,https://ss3.4sqi.net/img/categories_v2/arts_entertainment/stadium_soccer_,Soccer Stadium,arts_entertainment,arts_entertainment stadium_soccer_
Lessen,il brigante lucano,50.715161,3.828422,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Lessen,Ressourcerie Le Carré,50.71835,3.836819,https://ss3.4sqi.net/img/categories_v2/shops/fleamarket_,Flea Market,shops,shops fleamarket_
Lessen,Pom'Cannelle,50.71270987269799,3.824322092857978,https://ss3.4sqi.net/img/categories_v2/food/bakery_,Bakery,food,food bakery_
Lessen,Gare d'Houraing,50.702842915769786,3.8352201095062064,https://ss3.4sqi.net/img/categories_v2/travel/trainstation_,Train Station,travel,travel trainstation_
Kasterlee,Broodjes & Co,51.23984600113122,4.9630149807256165,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Kasterlee,'t Kastels Broodje,51.243488047883815,4.965409703120264,https://ss3.4sqi.net/img/categories_v2/food/deli_,Sandwich Place,food,food deli_
Kasterlee,SevenHill Restaurant,51.23886864403968,4.968556640715039,https://ss3.4sqi.net/img/categories_v2/food/turkish_,Turkish Restaurant,food,food turkish_
Kasterlee,Den Cardijn,51.2395839899368,4.964183307558411,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_
Kasterlee,Café Mastentop,51.23857627021724,4.968573992608743,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Kasterlee,De Casteleer Bed & Breakfast,51.23974067977975,4.959970925288611,https://ss3.4sqi.net/img/categories_v2/travel/bedandbreakfast_,Bed & Breakfast,travel,travel bedandbreakfast_
Kasterlee,Potiron,51.23598798560936,4.970665116348652,https://ss3.4sqi.net/img/categories_v2/food/french_,French Restaurant,food,food french_
Kasterlee,Antonello,51.24112955932903,4.969873527358104,https://ss3.4sqi.net/img/categories_v2/food/pizza_,Pizza Place,food,food pizza_
Kasterlee,De Stoffenstraat,51.24271542965498,4.964835122499741,https://ss3.4sqi.net/img/categories_v2/shops/default_,Fabric Shop,shops,shops default_
Kasterlee,Helsen Foodbar,51.239799794371386,4.962865017932109,https://ss3.4sqi.net/img/categories_v2/food/default_,Belgian Restaurant,food,food default_
Kasterlee,Kabouterberg,51.232788955004594,4.969731487107873,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/playground_,Playground,parks_outdoors,parks_outdoors playground_
Kasterlee,De Nieuwe Bosrand,51.236233499500244,4.970201982160749,https://ss3.4sqi.net/img/categories_v2/food/gastropub_,Gastropub,food,food gastropub_
Kasterlee,Delhaize,51.242198476764024,4.967390850623951,https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_,Supermarket,shops,shops food_grocery_
Kasterlee,Kebab 't Hoekske,51.24202646322043,4.965750652218345,https://ss3.4sqi.net/img/categories_v2/food/middleeastern_,Kebab Restaurant,food,food middleeastern_
Kasterlee,Minigolf,51.23317585349926,4.972249953721257,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/golfcourse_,Mini Golf,parks_outdoors,parks_outdoors golfcourse_
Kasterlee,AVEVE,51.23877601288074,4.95739278959807,https://ss3.4sqi.net/img/categories_v2/parks_outdoors/gardencenter_,Garden Center,parks_outdoors,parks_outdoors gardencenter_
Kasterlee,De Valk,51.24046474722075,4.967005515258462,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Bar,nightlife,nightlife pub_
Kasterlee,Beukenhof,51.23939927816778,4.968359436558695,https://ss3.4sqi.net/img/categories_v2/food/default_,Restaurant,food,food default_
Kasterlee,Taverne Aan de Molen,51.23310871247213,4.972322584009809,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub,nightlife,nightlife pub_
Kasterlee,Crio,51.23978133826625,4.96813310553191,https://ss3.4sqi.net/img/categories_v2/shops/flowershop_,Flower Shop,shops,shops flowershop_
Kasterlee,marjolein,51.241471426931426,4.969204444748616,https://ss3.4sqi.net/img/categories_v2/shops/apparel_lingerie_,Lingerie Store,shops,shops apparel_lingerie_
Kasterlee,pizza talia🇮🇹,51.24203699076596,4.9658061258555035,https://ss3.4sqi.net/img/categories_v2/food/italian_,Italian Restaurant,food,food italian_
Kasterlee,NunCia,51.24009306461628,4.966000443439005,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_,Boutique,shops,shops apparel_boutique_
Kasterlee,Electro Smets,51.24083474878301,4.9683241903391915,https://ss3.4sqi.net/img/categories_v2/shops/technology_,Electronics Store,shops,shops technology_
Kasterlee,Cosi,51.240916,4.969181,https://ss3.4sqi.net/img/categories_v2/shops/apparel_,Clothing Store,shops,shops apparel_
Kasterlee,Paper-Shop,51.24092871298725,4.969246484817628,https://ss3.4sqi.net/img/categories_v2/shops/newsstand_,Newsstand,shops,shops newsstand_
Kasterlee,Bike Adventure,51.240755146962364,4.969854354858398,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Rental / Bike Share,shops,shops bikeshop_
Kasterlee,'t IJsmanneke,51.23930486791596,4.968309142472118,https://ss3.4sqi.net/img/categories_v2/food/fastfood_,Friterie,food,food fastfood_
Kasterlee,Kennis,51.23930716958574,4.9684113433625905,https://ss3.4sqi.net/img/categories_v2/shops/apparel_lingerie_,Lingerie Store,shops,shops apparel_lingerie_
Kasterlee,Fietsen Van De Water,51.23925311384146,4.968283638053458,https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_,Bike Shop,shops,shops bikeshop_
Kasterlee,Not only for men,51.243301,4.965193,https://ss3.4sqi.net/img/categories_v2/shops/apparel_men_,Men's Store,shops,shops apparel_men_
Kasterlee,Mode Celine,51.239435,4.9688550000000005,https://ss3.4sqi.net/img/categories_v2/shops/apparel_boutique_,Boutique,shops,shops apparel_boutique_
Kasterlee,De Gieterij,51.238967159220465,4.968074641666607,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub,nightlife,nightlife pub_
Kasterlee,Zomerbar De Gieterij,51.23902849718773,4.968281651221222,https://ss3.4sqi.net/img/categories_v2/nightlife/pub_,Pub,nightlife,nightlife pub_
